state,district,intensity_std,intensity_mean,observation_count,cv,trend_score
Haryana,Charkhi Dadri,0.8916551723739298,0.1630320904141231,232,5.469200389377377,0.0003574968168659058
Haryana,Faridabad,0.9388420039904478,0.14661357244328826,249,6.403513592533203,0.00045702999751901104
Haryana,Fatehabad,1.7353410539433245,0.32240421628696797,236,5.382501115924362,0.0022261782942033497
Haryana,Gurgaon,0.38790969200466796,0.040960500063383344,254,9.470335845617276,-0.00012609630309713308
Haryana,Gurugram,0.0,0.0,3,0.0,0.0
Haryana,Hisar,1.2238848823379802,0.1687422665260571,245,7.252983544279871,-0.0001563042565129645
Haryana,Jhajjar,0.6193692487410104,0.08334470959036896,244,7.431416484443335,-0.00022006728238280074
Haryana,Jhajjar *,,0.0,1,0.0,0.0
Haryana,Jind,2.2265932692552552,0.5694288404107279,226,3.91022215813519,-0.004908684610392161
Haryana,Kaithal,2.1468380261969973,0.4094956940437899,223,5.2426388297197155,-0.0033683555111622978
Haryana,Karnal,0.9949419637281001,0.13512708798779174,235,7.363008990602903,-0.0007244581916791702
Haryana,Kurukshetra,1.8670695435183382,0.2697110905971665,237,6.922479677733923,-0.0007252357350796209
Haryana,Mahendragarh,2.69329835855774,0.8197665752093385,218,3.285445442649293,0.00034943917263447155
Haryana,Mewat,3.8115843204546396,1.4674364040940848,203,2.5974442979746737,-0.01568818685639814
Haryana,Nuh,,0.0,1,0.0,0.0
Haryana,Palwal,2.762012890561754,1.0439030298259333,208,2.645851972498163,-0.006161023935517923
Haryana,Panchkula,0.36380947931420843,0.028113176261324407,243,12.940888497707922,-6.254286764304958e-05
Haryana,Panipat,0.5423607730917457,0.07232521249141748,247,7.49891710523637,-0.00028559339400368005
Haryana,Rewari,0.8550104065125049,0.0920595453993275,244,9.287580150474552,-0.00017633126354060983
Haryana,Rohtak,0.5346566352259139,0.07125715345434112,246,7.503199458683142,-0.00038922708064022255
Haryana,Sirsa,2.312467842036165,0.26899491464427167,241,8.59669724646748,0.0014967145044259007
Haryana,Sonipat,0.7827499619529343,0.14412615092212047,247,5.431005802520172,-0.00043823766262356985
Haryana,Yamuna Nagar,0.3423589321394953,0.04400588968977985,242,7.779843438070665,-0.0004968946345541475
Haryana,Yamunanagar,0.5877127148858913,0.1860730593607306,146,3.1585051425769373,-9.093859556104013e-05
Himachal Pradesh,Bilaspur,0.06842669857062232,0.0043895747599451305,243,15.588457268119896,4.7279663110098616e-05
Himachal Pradesh,Chamba,0.3852576389416757,0.04608068541469365,241,8.36050148722027,-0.00040702451654734496
Himachal Pradesh,Hamirpur,0.17038460844388498,0.014920634920634921,245,11.41939397017527,-5.691147577250276e-05
Himachal Pradesh,Kangra,0.0,0.0,252,0.0,0.0
Himachal Pradesh,Kinnaur,0.1175716034538484,0.013953488372093023,215,8.425964914192468,0.00015697070685116764
Himachal Pradesh,Kullu,0.1340558834974549,0.01445963713525697,242,9.27104063839791,8.326611566669634e-05
Himachal Pradesh,Lahaul And Spiti,0.1840592240099194,0.034482758620689655,58,5.337717496287662,0.0004306499738533935
Himachal Pradesh,Lahul & Spiti,0.2029311242294813,0.027777777777777776,144,7.305520472261327,-0.000707338638373121
Himachal Pradesh,Lahul And Spiti,0.387731701321778,0.06884057971014493,138,5.632313134990038,-0.0011472890871688554
Himachal Pradesh,Mandi,0.0,0.0,251,0.0,0.0
Himachal Pradesh,Shimla,0.07301586410405524,0.0045995670995671,252,15.874507866387537,4.9108018416555036e-05
Himachal Pradesh,Sirmaur,0.5619006616031228,0.07233938504798582,246,7.76756204425003,0.0002874213058577326
Himachal Pradesh,Solan,0.281830963376955,0.027691416992328844,245,10.177556585675216,-2.2323680167533488e-05
Himachal Pradesh,Una,0.16702562474575622,0.013793103448275862,250,12.109357794067327,-8.111798754297315e-05
Jaipur,Near Meera Hospital,,0.0,1,0.0,0.0
Jammu And Kashmir,?,,0.0,1,0.0,0.0
Jammu And Kashmir,Anantnag,0.9769958065719564,0.18844891101352657,238,5.184406751503219,0.0016295133901664954
Jammu And Kashmir,Badgam,0.7109853289557946,0.1432336632644534,224,4.963814460592948,-0.0006002880741961168
Jammu And Kashmir,Bandipore,1.381272082876132,0.36877743037185334,202,3.7455439761683325,-0.0027535788820633026
Jammu And Kashmir,Bandipur,0.0,0.0,4,0.0,0.0
Jammu And Kashmir,Baramula,0.7516757514777076,0.12365346432084434,247,6.078889545118852,0.0004574731313421826
Jammu And Kashmir,Budgam,0.7917879796759942,0.14096944991127533,229,5.616734549041208,-0.0013397326811715427
Jammu And Kashmir,Doda,0.40161045245293264,0.06275048863497953,237,6.400116735171677,-0.00036329554611410676
Jammu And Kashmir,Ganderbal,2.290358790308936,0.4471038664584803,211,5.122654850764139,0.0017159694318621018
Jammu And Kashmir,Jammu,0.0,0.0,255,0.0,0.0
Jammu And Kashmir,Kargil,0.5615767488272033,0.13518826135105205,215,4.15403484899418,-0.0008165984160333229
Jammu And Kashmir,Kathua,0.5639522610316455,0.07501389219655473,247,7.517970932023535,-0.0005350822230037785
Jammu And Kashmir,Kishtwar,2.704732749464259,0.878753015409118,188,3.077921443268136,-0.001442047291729492
Jammu And Kashmir,Kulgam,1.696780725230581,0.40678695082160066,208,4.1711778654736555,-0.000977116659364419
Jammu And Kashmir,Kupwara,2.2036878574025414,0.5094113867588387,227,4.325949349942178,-0.0017982194029031483
Jammu And Kashmir,Leh,0.3923186864055282,0.07941666666666666,200,4.940004445819873,-0.0005756018900472514
Jammu And Kashmir,Leh (Ladakh),0.0,0.0,15,0.0,0.0
Jammu And Kashmir,Poonch,0.0,0.0,3,0.0,0.0
Jammu And Kashmir,Pulwama,0.722522532221948,0.12243972623719458,237,5.901046616375568,0.00010592940041484098
Jammu And Kashmir,Punch,3.99595218710981,1.5895124561656415,192,2.5139483315212194,-0.009831487260708436
Jammu And Kashmir,Rajauri,0.20851441405707474,0.043478260869565216,23,4.795831523312719,-0.001976284584980238
Jammu And Kashmir,Rajouri,0.8719477552848864,0.1527993931054006,237,5.70648703220581,-0.0007650081484641571
Jammu And Kashmir,Ramban,2.4694218441365963,0.7358765962887138,208,3.3557553760926284,0.0015636491184107609
Jammu And Kashmir,Reasi,0.6504345855837553,0.1567616384285658,229,4.149194867468483,-0.0004703942143244934
Jammu And Kashmir,Samba,0.5803865444108701,0.12272902859186045,226,4.729007888923861,0.00012848150842770958
Jammu And Kashmir,Shopian,,0.0,1,0.0,0.0
Jammu And Kashmir,Shupiyan,7.743938092039748,4.902543409089957,129,1.5795756295969707,-0.04325632713859752
Jammu And Kashmir,Srinagar,0.499071663103383,0.04152054248105306,250,12.01987337547728,0.0007251976709728677
Jammu And Kashmir,Udhampur,0.4205646953961032,0.03264382676147382,238,12.883437302530131,-0.00037927928399831315
Jharkhand,Bokaro,0.27914153795821284,0.029297890151402377,249,9.527701022691268,0.00015648760591970067
Jharkhand,Bokaro *,0.0,0.0,5,0.0,0.0
Jharkhand,Chatra,2.2974654276869053,0.592473121395947,227,3.877754694210879,-0.004400307383342816
Jharkhand,Deoghar,0.42686941892262675,0.06407331480079025,239,6.6622028257754815,-0.0004412476619034796
Jharkhand,Dhanbad,0.08952064604729677,0.005628114796356763,253,15.905973720586866,0.0001118448009774685
Jharkhand,Dumka,0.34309759960983083,0.0483918573311507,245,7.089986178087296,2.444060336739765e-06
Jharkhand,East Singhbhum,0.45166088660069376,0.04900457610022828,250,9.216708367743431,7.451118472553952e-05
Jharkhand,East Singhbum,,0.0,1,0.0,0.0
Jharkhand,Garhwa,1.0269542541036918,0.2193784429716969,237,4.681199484291099,-0.0016459450245047238
Jharkhand,Garhwa *,2.021427282570632,0.5386135243465087,191,3.753019913532988,-0.0023981058352183305
Jharkhand,Giridih,0.45026300931958424,0.07656570039614943,243,5.880740422799403,-0.0003438270616812273
Jharkhand,Godda,0.8251021258027169,0.13460015766233985,241,6.130023471982712,0.0005056736803000884
Jharkhand,Gumla,0.23132113491738426,0.020184842105263157,250,11.460140917181995,-0.00021910909564026716
Jharkhand,Hazaribag,0.3750089341106221,0.057652000194017006,231,6.504699452726701,-6.042675350090966e-05
Jharkhand,Hazaribagh,0.6289042823951599,0.1024966083237435,243,6.135854568072311,-0.0006983734122369168
Jharkhand,Jamtara,1.9753906919376367,0.598883720195711,205,3.2984544834381087,-0.005061984112469274
Jharkhand,Khunti,2.498179853129655,0.5076051414789793,231,4.921502264241956,-0.0005179323547050199
Jharkhand,Kodarma,1.1768361475217965,0.2786575990263435,201,4.223233644565141,0.0007344369204260191
Jharkhand,Koderma,0.8205124596301445,0.2283412494947684,222,3.593360645286929,-0.001565751941750892
Jharkhand,Latehar,2.1423242641045688,0.4280149071669309,225,5.005256191390168,0.0018258683186398116
Jharkhand,Lohardaga,0.8654684575690883,0.13459447132267127,237,6.430193224610614,4.104616742858324e-05
Jharkhand,Pakaur,2.0238911694071615,0.4541831097079716,181,4.45611280152728,0.0013588962997013506
Jharkhand,Pakur,1.8181428839820406,0.2529718946959967,236,7.187133915279218,-0.0005760017736949545
Jharkhand,Palamau,1.8410770725810852,0.39346801346801347,198,4.679102263876282,-0.003239321253758922
Jharkhand,Palamu,0.9234841627516588,0.15242548516570936,239,6.058594215709355,-0.0010725063516194614
Jharkhand,Pashchimi Singhbhum,1.475221518302058,0.28542276759188523,216,5.1685488538581446,-0.0014334970577681455
Jharkhand,Purbi Singhbhum,0.42882602122543634,0.05995846135752864,237,7.152051795798644,-0.0004571298608668753
Jharkhand,Ramgarh,0.3081381129295579,0.03359750860654149,247,9.171457221371554,4.9164413082434184e-05
Jharkhand,Ranchi,0.47590950056137343,0.042473604826546,250,11.204829505404495,-0.00042237664037918736
Jharkhand,Sahebganj,0.8993581528661183,0.17755288272358058,235,5.065297386729929,0.0002647134335415744
Jharkhand,Sahibganj,1.765529951330128,0.4211809999058429,191,4.191855643357181,0.0031192507519059876
Jharkhand,Seraikela-Kharsawan,0.41596720661837217,0.03681392235609103,249,11.299181939779055,-0.00017579072048562924
Jharkhand,Simdega,2.9473314209703694,0.8197516377288849,220,3.595395587297546,-0.0068400633219184255
Jharkhand,West Singhbhum,1.0197609699659091,0.172001430863213,243,5.928793527170661,-0.0009047872876795423
Karnataka,Bagalkot,0.2600407638769887,0.01939852787422354,252,13.405180308683466,0.000209309149475403
Karnataka,Bagalkot *,0.23718563025859993,0.041836734693877546,210,5.669315064717755,0.00023054188681527165
Karnataka,Ballari,0.2401180092188149,0.034296707580926934,245,7.001197087278115,-4.669906841091178e-05
Karnataka,Bangalore,0.28844657150704184,0.018170426065162906,252,15.874507866387544,-0.00035881319442725986
Karnataka,Bangalore Rural,0.9013796242988967,0.14424977078651002,240,6.24874216010326,-0.00024882295165190094
Karnataka,Belagavi,0.0,0.0,255,0.0,0.0
Karnataka,Belgaum,0.0,0.0,255,0.0,0.0
Karnataka,Bellary,0.27115388718535494,0.024345438852953448,249,11.137769535522672,-0.0001541428973420993
Karnataka,Bengaluru,0.0,0.0,261,0.0,0.0
Karnataka,Bengaluru Rural,0.15430334996209188,0.023809523809523808,42,6.4807406984078595,-0.002187829187261971
Karnataka,Bengaluru South,0.15039004163043582,0.024377856780091415,179,6.16912483271517,2.3966994025370754e-05
Karnataka,Bengaluru Urban,0.0,0.0,4,0.0,0.0
Karnataka,Bidar,0.8238811729420921,0.07880256800275694,250,10.455004117546883,0.0010062027493182607
Karnataka,Bijapur,0.24714278052812716,0.02719072248158121,247,9.089231839850516,7.997546252372111e-05
Karnataka,Bijapur(Kar),0.13867504905630726,0.038461538461538464,13,3.6055512754639887,0.00274725274725275
Karnataka,Chamarajanagar,0.20427989773673955,0.03122244268077601,216,6.542726327511743,-0.00026782843670101174
Karnataka,Chamarajanagar *,0.5485219584036927,0.13924050632911392,79,3.9393849739901565,-0.002604673807205459
Karnataka,Chamrajanagar,0.5458195373731907,0.07475470965332437,238,7.301473578112117,-0.00030457072995330054
Karnataka,Chamrajnagar,0.15067530713731528,0.01902654867256637,226,7.9192138169844775,-7.770977089912023e-05
Karnataka,Chickmagalur,0.16153036109737995,0.016213308744429077,241,9.962825210053566,0.00026376553158899435
Karnataka,Chikkaballapur,0.47308804690038636,0.06746855170067645,243,7.011978691928007,-0.00011900769170568282
Karnataka,Chikkamagaluru,0.17256418057704867,0.024111147727064682,238,7.157028878527668,6.281955442139e-05
Karnataka,Chikmagalur,0.3270750628099943,0.050241545893719805,207,6.510051730929695,-0.0002914244893983174
Karnataka,Chitradurga,0.0,0.0,251,0.0,0.0
Karnataka,Dakshina Kannada,0.0,0.0,251,0.0,0.0
Karnataka,Davanagere,0.10269360985086082,0.009297520661157025,242,11.045268259514808,-1.2383358290563149e-05
Karnataka,Davangere,0.3442865318765537,0.03817055482029531,247,9.019688959131825,5.4234319738797196e-05
Karnataka,Dharwad,0.08425252246090273,0.007459463264983698,251,11.294716451839362,0.00011265209728840233
Karnataka,Gadag,0.32265804545292814,0.04882990176128997,242,6.6077963259126635,-0.00019206583162314174
Karnataka,Gadag *,0.36380830038502077,0.06468646864686468,202,5.62417933758476,0.00027827501520830724
Karnataka,Gulbarga,0.0,0.0,247,0.0,0.0
Karnataka,Hasan,0.0884071530774344,0.008018531717747683,244,11.02535429045693,-6.283551407944719e-05
Karnataka,Hassan,0.0,0.0,253,0.0,0.0
Karnataka,Haveri,0.3600726650771918,0.0352510412893879,251,10.214525639717468,6.725263448371016e-05
Karnataka,Haveri *,0.42516174333381723,0.07270408163265306,196,5.847838715328294,-0.0002949129671392187
Karnataka,Kalaburagi,0.15512667591866963,0.01647297131234869,248,9.417042801645715,0.00022572143393226942
Karnataka,Kodagu,0.4950673783029105,0.08806775073099439,238,5.621437747571285,0.00011990904908040395
Karnataka,Kolar,0.5289786018899442,0.07783031437796127,247,6.796562574848493,-0.000492524884270686
Karnataka,Koppal,0.4883492393620525,0.06674551596210583,245,7.316584976874078,0.0002732023332078242
Karnataka,Mandya,0.25354757772671876,0.03099570613088733,247,8.180087159687506,0.00027151957313593776
Karnataka,Mysore,0.0,0.0,249,0.0,0.0
Karnataka,Mysuru,0.10469438454246201,0.006595126313436173,252,15.874507866387544,-5.608188919036174e-06
Karnataka,Raichur,0.9491336239115589,0.13965617493470678,244,6.796216668223269,0.00031970276070052703
Karnataka,Ramanagar,0.6484009879448005,0.06880081850165096,248,9.424320844805667,-0.0004437647962676388
Karnataka,Ramanagara,,0.0,1,0.0,0.0
Karnataka,Shimoga,0.0,0.0,244,0.0,0.0
Karnataka,Shivamogga,0.0,0.0,251,0.0,0.0
Karnataka,Tumakuru,0.050295569076954524,0.0031620553359683794,253,15.905973720586868,-2.7269318607901278e-05
Karnataka,Tumkur,0.12398952727652829,0.00785751702462022,249,15.7797338380595,0.000185538789097484
Karnataka,Udupi,0.0,0.0,251,0.0,0.0
Karnataka,Udupi *,0.0,0.0,6,0.0,0.0
Karnataka,Uttara Kannada,0.0,0.0,249,0.0,0.0
Karnataka,Vijayanagara,0.29177619299328805,0.04823765669982388,241,6.048722366614324,-0.0004363286269858042
Karnataka,Vijayapura,0.27844524344678145,0.03860419999277489,249,7.212822529644311,-0.0004019758122371428
Karnataka,Yadgir,0.3373139523328258,0.04759010442409512,251,7.087901075544646,-0.0006458442719713075
Kerala,Alappuzha,0.12131292795754292,0.007687894434882387,249,15.779733838059501,6.1007162289711855e-05
Kerala,Ernakulam,0.0,0.0,255,0.0,0.0
Kerala,Idukki,0.0,0.0,246,0.0,0.0
Kerala,Kannur,0.0,0.0,253,0.0,0.0
Kerala,Kasaragod,0.5588005588008386,0.035483870967741936,248,15.748015748023633,3.461672207964631e-06
Kerala,Kasargod,0.1000444291881282,0.011210762331838564,223,8.923963083581036,-7.141991446924192e-05
Kerala,Kollam,0.0,0.0,251,0.0,0.0
Kerala,Kottayam,0.0,0.0,247,0.0,0.0
Kerala,Kozhikode,0.0,0.0,254,0.0,0.0
Kerala,Malappuram,0.30373979054356154,0.019210191082802548,250,15.811388300841898,-4.9793611984416034e-05
Kerala,Palakkad,0.04421926891758621,0.002791095504985707,251,15.84297951775486,5.582191009971412e-05
Kerala,Pathanamthitta,0.0,0.0,247,0.0,0.0
Kerala,Thiruvananthapuram,0.5107495703024217,0.05637599624941397,246,9.059699238711564,0.00036743183890149817
Kerala,Thrissur,0.0,0.0,249,0.0,0.0
Kerala,Wayanad,0.4592557259379634,0.04978576289831909,239,9.224639720313881,-0.0003718153458056874
Ladakh,Kargil,0.47744516421167194,0.08763523904368975,213,5.448095645333335,-0.0005482309544737363
Ladakh,Leh,0.5068605116991263,0.10505181347150258,193,4.824862084238292,0.00014504377882235643
Lakshadweep,Lakshadweep,0.31220170997627256,0.05031152647975078,214,6.205371449063993,-0.0001331614988780765
Madanapalle,Kadiri Road,,0.0,1,0.0,0.0
Madhya Pradesh,Agar Malwa,1.472592857827754,0.4543530811431967,210,3.241075980210295,-0.0008941314591935039
Madhya Pradesh,Alirajpur,1.2557801574636072,0.25189543870792924,230,4.985323132109884,-0.0011922083666312986
Madhya Pradesh,Anuppur,0.6079732791645588,0.09783108335926964,240,6.2145205622621,-0.00029944503742340836
Madhya Pradesh,Ashok Nagar,1.314253318522857,0.29817498800846476,227,4.4076578230148105,6.467925371268927e-05
Madhya Pradesh,Ashoknagar,0.0,0.0,2,0.0,0.0
Madhya Pradesh,Balaghat,1.174297082862363,0.24891093793162378,237,4.7177399780838245,-0.0025687967509904737
Madhya Pradesh,Barwani,0.8007610549541764,0.18627520541094483,239,4.298806452461583,-0.00014683428871733095
Madhya Pradesh,Betul,0.8680991258844603,0.14388634892755606,248,6.033227838184504,-0.0021547701142274416
Madhya Pradesh,Bhind,0.5556459323875049,0.09601166507243171,254,5.787275243777125,-0.0010888703584500613
Madhya Pradesh,Bhopal,0.38081178334717036,0.04632336281631361,255,8.220728379699166,-0.0001502488193780295
Madhya Pradesh,Burhanpur,1.5674019033555662,0.5244566790750208,209,2.988620349196387,-0.0015749633665877016
Madhya Pradesh,Chhatarpur,0.7348508607043216,0.1345430708371156,248,5.461826135914259,-0.001963126916155918
Madhya Pradesh,Chhindwara,0.9180735193741589,0.13078142459061856,246,7.0199076225693275,-0.0006292977211371435
Madhya Pradesh,Damoh,0.9245520922321354,0.20768719191338314,233,4.451656761856186,-0.0009518706715569159
Madhya Pradesh,Datia,1.4316742886393214,0.4185367101329169,217,3.4206659869445075,-0.0016584891138966076
Madhya Pradesh,Dewas,0.5795502978396136,0.10969091687111059,243,5.2834848533593615,-0.0007582632987726711
Madhya Pradesh,Dhar,0.8814172345425393,0.18401768998043158,241,4.78985055532579,-0.00031299867440801363
Madhya Pradesh,Dindori,1.3206429176358192,0.24043264034643858,229,5.492777169243366,-0.002977442473521865
Madhya Pradesh,East Nimar,0.21440055693263024,0.02545022603251438,241,8.424308556580954,0.00028417613009991264
Madhya Pradesh,Guna,0.7340329547044713,0.13088107664288604,240,5.608396366629134,-0.0009710472412994388
Madhya Pradesh,Gwalior,0.8526953048602964,0.19035732795369076,245,4.479445651116389,-0.001802193742325119
Madhya Pradesh,Harda,2.6315833085749865,1.1847534824746635,186,2.2212074895768574,-0.006686465343837504
Madhya Pradesh,Harda *,0.6139449852056058,0.1297008746360996,206,4.733545451625865,-0.00022515320723343722
Madhya Pradesh,Hoshangabad,0.4021218056206138,0.07053022436284112,234,5.701411122016391,-0.00016637523163486845
Madhya Pradesh,Indore,0.5178054224086164,0.04617500387238469,261,11.213976805279573,0.0006379715321671572
Madhya Pradesh,Jabalpur,0.21737267682343098,0.018734349501555152,252,11.602894288130297,-0.00021208301052205679
Madhya Pradesh,Jhabua,0.5662728827185743,0.12008794336392323,238,4.715484892621567,-0.0014173044811732131
Madhya Pradesh,Katni,1.4823597558239268,0.31480094773394957,231,4.708879584049811,-0.001913460170174467
Madhya Pradesh,Khandwa,0.5552159099525753,0.10955218214373376,244,5.068049755723948,5.677238840796158e-05
Madhya Pradesh,Khargone,0.43679246728692533,0.05812154251996691,253,7.515156142610477,-0.00020035661743466617
Madhya Pradesh,Maihar,0.4509748320041511,0.09574247144340602,214,4.710290273535765,0.00043927308447268916
Madhya Pradesh,Mandla,1.4224352015646409,0.3360867531722747,232,4.232345333871326,-0.0027806382048756067
Madhya Pradesh,Mandsaur,0.8114628600483482,0.18473366263046176,239,4.392609600728728,-0.0005868050381605593
Madhya Pradesh,Mauganj,0.34819094386216837,0.07579635244833482,227,4.593769127604211,-0.0005616410625243766
Madhya Pradesh,Morena,1.1668853205054242,0.3246518787245367,234,3.5942663418113545,-0.002215549218479208
Madhya Pradesh,Narmadapuram,0.36946581288269553,0.08747269755221791,226,4.2237843718280015,-7.359358988547849e-05
Madhya Pradesh,Narsimhapur,0.2519586889697964,0.03931851742165295,227,6.408143172535828,-0.0002798924928950096
Madhya Pradesh,Narsinghpur,1.142915373678434,0.2531030500831987,231,4.515612803965582,-0.0007477932524367128
Madhya Pradesh,Neemuch,0.5863383371160368,0.08172414458162859,247,7.174603541189519,-0.00029236768768255465
Madhya Pradesh,Niwari,0.2604949116168848,0.030555555555555555,204,8.525288016552594,-0.0001719543999264972
Madhya Pradesh,Pandhurna,0.39665586305720923,0.07953005745647886,169,4.987496246614317,-9.152104371463759e-07
Madhya Pradesh,Panna,1.161637706677289,0.21710785056147217,235,5.350509913267192,8.686757976241948e-05
Madhya Pradesh,Raisen,1.190396136630524,0.20530381742186596,242,5.798217254696504,0.0006251785009930557
Madhya Pradesh,Rajgarh,1.7676450395319458,0.5913141761325282,217,2.9893500120243566,-0.004235869092635437
Madhya Pradesh,Ratlam,1.1063074118506946,0.3292403918773591,228,3.360181311723108,-0.0024264057933723253
Madhya Pradesh,Rewa,0.3780033432434638,0.042682394087709186,252,8.856188864820814,-8.400733596034958e-05
Madhya Pradesh,Sagar,0.6399973830391268,0.12844716457570757,245,4.982573069270893,7.745154331033634e-05
Madhya Pradesh,Satna,0.9844925178950543,0.19988001348131915,239,4.925417507974429,-0.0006063789083083074
Madhya Pradesh,Sehore,0.08001748067599507,0.006865116279069767,250,11.655662835595487,-8.83517764191204e-05
Madhya Pradesh,Seoni,1.0230291815246597,0.19489932120458406,236,5.249013568655764,-0.0018005747361642633
Madhya Pradesh,Shahdol,0.6949052781712646,0.11525071550851561,244,6.029509449075131,0.0005086443143195509
Madhya Pradesh,Shajapur,0.33452327604032855,0.049574044034112245,244,6.747952130153851,-0.00016207016976844732
Madhya Pradesh,Sheopur,1.7375483490569037,0.7841772400709774,199,2.2157597291393394,-0.005179073647952087
Madhya Pradesh,Shivpuri,0.49403945366697233,0.06680545027407893,251,7.395196823614012,-0.0003537794504957257
Madhya Pradesh,Sidhi,1.0906932475255964,0.2797270160102294,229,3.8991344600255218,-0.0019167223349821172
Madhya Pradesh,Singrauli,0.5323815939678215,0.08076662324883675,246,6.591603964023458,-0.0010990084876132261
Madhya Pradesh,Tikamgarh,0.9546631112154592,0.21327622356317424,233,4.476181616806807,-0.00059411724555624
Madhya Pradesh,Ujjain,1.1718055585031215,0.24654491968747316,231,4.752908962750208,0.00018686935629172864
Madhya Pradesh,Umaria,1.3025034336043717,0.43026779799342024,209,3.0271924593908137,0.00015852780576460938
Madhya Pradesh,Vidisha,2.509783207036614,0.6286998436955258,228,3.992021363142062,-0.0034262809474197246
Madhya Pradesh,West Nimar,0.23256284905398542,0.03447199730094467,228,6.7464280361733575,-0.00039757657978240217
Maharashtra,Ahilyanagar,0.1643989873053573,0.02702702702702703,37,6.082762530298219,0.0033191085822664767
Maharashtra,Ahmadnagar,0.0,0.0,256,0.0,0.0
Maharashtra,Ahmed Nagar,0.07037503655173986,0.00646458061712299,236,10.886249351633843,2.5077212649964346e-05
Maharashtra,Ahmednagar,,0.0,1,0.0,0.0
Maharashtra,Akola,0.12601643142613178,0.007985966855929465,249,15.779733838059496,-0.00017466082349419933
Maharashtra,Amravati,0.0,0.0,258,0.0,0.0
Maharashtra,Aurangabad,0.3912420863342674,0.03265497124673731,259,11.98108806705374,0.000254015365909923
Maharashtra,Beed,1.6250198418468942,0.11474111474111473,259,14.162489579374874,-8.412351882834893e-05
Maharashtra,Bhandara,0.534139404311743,0.042506720430107524,248,12.565998950448595,0.00017775490101977715
Maharashtra,Bid,0.11010028639336654,0.007197480881691407,234,15.297058540778364,-0.0001727237673005661
Maharashtra,Buldana,0.20089979874486055,0.016489204377403133,245,12.183716942715222,-0.00021941238293206818
Maharashtra,Buldhana,0.9111842524892644,0.06963576668083683,253,13.085003525063716,-0.001014478815097236
Maharashtra,Chandrapur,0.20071343274092074,0.017768676336451274,253,11.295913603264319,-0.0003241483999483879
Maharashtra,Chatrapati Sambhaji Nagar,5.160660136164376,2.0093448490507315,153,2.5683297412101314,-0.006635501090388292
Maharashtra,Chhatrapati Sambhajinagar,0.17496968372712862,0.022828230590731996,244,7.66461872862649,-0.0001111087765535718
Maharashtra,Dharashiv,0.11447550629134817,0.011058451816745654,211,10.351856497489058,0.00019757880796957963
Maharashtra,Dhule,0.7905837162082182,0.07684890200752588,250,10.287508286465767,-0.00028303688339240845
Maharashtra,Dist : Thane,,0.0,1,0.0,0.0
Maharashtra,Gadchiroli,2.0394259315986165,0.2289533498874994,238,8.907604682791177,-0.0022100112725985614
Maharashtra,Gondia,0.344205361742349,0.03571428571428571,168,9.637750128785772,-0.00016956788030026194
Maharashtra,Gondiya,2.0358972996766624,0.3514902258985489,238,5.7921875195024235,-0.0005491860394251539
Maharashtra,Gondiya *,0.10179454378723674,0.010416666666666666,192,9.772276203574727,4.577760898461872e-05
Maharashtra,Hingoli,3.6837134870233577,0.6547269442626932,240,5.6263355575990435,0.0012089116538579114
Maharashtra,Hingoli *,0.0,0.0,10,0.0,0.0
Maharashtra,Jalgaon,0.7619478505123454,0.047529001054583804,257,16.031219541881395,0.0010103366866617554
Maharashtra,Jalna,0.5182006476387132,0.033039266562878394,246,15.68438714135812,0.0007894700396583024
Maharashtra,Kolhapur,0.3930735476354841,0.03443388915732949,251,11.415310824737777,-2.241651243994257e-05
Maharashtra,Latur,0.342043498941145,0.030162841621827627,254,11.339896394032781,-0.0006304493061344824
Maharashtra,Mumbai,0.8897416961107605,0.07910568131912006,253,11.247506895509254,0.00015656684667919907
Maharashtra,Mumbai City,0.6259198896996777,0.03942924687605538,252,15.874507866387546,0.0004358743887216492
Maharashtra,Mumbai Suburban,0.558189824027438,0.04887706855791962,260,11.420280317465842,0.0002972637968969588
Maharashtra,Mumbai( Sub Urban ),0.0,0.0,243,0.0,0.0
Maharashtra,Nagpur,0.6523322185050141,0.040533951796750435,259,16.09347693943108,-0.0008991431167794374
Maharashtra,Nanded,4.763227908002229,0.3714928327325938,255,12.82185681205557,0.0021744274316846304
Maharashtra,Nandurbar,1.6539510031868419,0.2500272577762011,246,6.615082762965349,-0.0017908661147115312
Maharashtra,Nandurbar *,0.3468966727821148,0.075,190,4.625288970428198,-0.0013137118538055423
Maharashtra,Nashik,1.6235517772064718,0.15015725598402763,254,10.812343143638497,-0.0010676877046573168
Maharashtra,Osmanabad,1.0052515803359872,0.12512681276847715,240,8.033862272157526,-0.0008024361462219205
Maharashtra,Palghar,0.33731427326567576,0.027768450143381425,255,12.14739286938829,0.0001470171811437779
Maharashtra,Parbhani,3.928992314190594,0.5652052393756968,239,6.9514435473570675,-0.00018891289656517877
Maharashtra,Pune,0.4118562174544781,0.02534799793779,264,16.248076809271918,-0.0001985796237037567
Maharashtra,Raigad,0.14179488101014645,0.014475395947450617,253,9.795578754798699,-2.425337681952143e-07
Maharashtra,Raigarh,0.2809746995063884,0.02362443438914027,250,11.893393715937915,0.00037930206883310136
Maharashtra,Raigarh(Mh),0.36529827197127585,0.08122412008281574,184,4.4974112566417395,-0.0004738765341046165
Maharashtra,Ratnagiri,0.0,0.0,257,0.0,0.0
Maharashtra,Sangli,0.0,0.0,256,0.0,0.0
