state,district,avg_enrol,std_enrol,obs_count,avg_share_0_5,std_share_0_5,avg_share_5_17,std_share_5_17,cv_enrol
Andhra Pradesh,Nandyal,7.0144927536231885,5.186216896235603,69,0.9387068245522633,0.11325782936239598,0.04765681178632124,0.09579438862544429,0.7393573674280063
Andhra Pradesh,Nellore,59.6578947368421,32.931262808696516,76,0.8488413929378055,0.10893916918401667,0.15084229351333445,0.10893053714586892,0.552001758592135
Andhra Pradesh,Nizamabad,4.344262295081967,2.6825687061821877,61,0.8750855701355099,0.21132034411113068,0.12491442982798423,0.2113203441115239,0.6174969474465913
Andhra Pradesh,Palnadu,6.072463768115942,3.758593450073132,69,0.8854194114821493,0.1668037119816872,0.08498546541863697,0.1389374945342146,0.6189569165889625
Andhra Pradesh,Parvathipuram Manyam,5.277777777777778,2.507578497625296,72,0.9097547899391887,0.16753877014036941,0.058014169471439635,0.106210831615507,0.4751201363831591
Andhra Pradesh,Prakasam,94.35526315789474,51.53942282625173,76,0.8479719940976832,0.08922332808573465,0.14824924241326237,0.08319845183968519,0.5462273232172612
Andhra Pradesh,Rangareddi,10.647887323943662,6.909824458281526,71,0.793093890125902,0.17281070951055982,0.20690610985847877,0.1728107095101218,0.64893854038807
Andhra Pradesh,Spsr Nellore,711.0,591.0406077419723,3,0.49121060286932955,0.10630668001095898,0.35283515634198737,0.03586512125603998,0.8312807422530086
Andhra Pradesh,Sri Potti Sriramulu Nellore,12.14864864864865,7.568287174227303,74,0.4849926811347247,0.27369440721388977,0.35010269007933414,0.2553248150314591,0.6229735827455065
Andhra Pradesh,Sri Sathya Sai,6.914285714285715,3.57017783482234,70,0.9206400741934524,0.14684770213275794,0.049501649143682616,0.0803112216072863,0.5163480339544408
Andhra Pradesh,Srikakulam,54.54666666666667,31.867671211879735,75,0.9460116489394605,0.12113324883901021,0.039444284192467205,0.04954065480868891,0.5842276560465897
Andhra Pradesh,Tirupati,12.88888888888889,10.24840153191274,72,0.5513375820597017,0.28742672837812017,0.32106598210206105,0.23908593942914935,0.7951346016077504
Andhra Pradesh,Visakhapatanam,226.0,,1,0.823008849557158,,0.1238938053096797,,
Andhra Pradesh,Visakhapatnam,86.76623376623377,49.39792668350408,77,0.9173467933945016,0.15616803141628346,0.0659322160807083,0.11477365308575625,0.5693220108704431
Andhra Pradesh,Vizianagaram,43.84415584415584,25.924010885594956,77,0.9595887174811147,0.04299776700249149,0.03939029784680272,0.04148048963648955,0.5912763146286312
Andhra Pradesh,Warangal,6.690140845070423,4.550012713626741,71,0.7869687823711508,0.23295257430312807,0.2130312176036977,0.23295257430475377,0.6801071635003576
Andhra Pradesh,West Godavari,67.76923076923077,43.223948111084084,78,0.9225937356255098,0.10152115949090663,0.06440874539443302,0.073289663397888,0.6378108120808897
Andhra Pradesh,Y. S. R,6.082191780821918,3.7666424212255607,73,0.8506059669535111,0.25356013355017754,0.0966053833163149,0.2156364545903697,0.6192903079841106
Arunachal Pradesh,Anjaw,1.894736842105263,1.0485300208760657,19,0.5745614034728436,0.4555002818811096,0.3859649122491959,0.45830010508054797,0.5533908443220502
Arunachal Pradesh,Changlang,9.492957746478874,10.332850857389081,71,0.6560722746611681,0.3040003145207493,0.32890656431299314,0.30067424718844277,1.0884753870428732
Arunachal Pradesh,Dibang Valley,1.1111111111111112,0.3333333333333333,9,0.7222222221527778,0.44095855179842774,0.2777777777527778,0.44095855180157745,0.299999999973
Arunachal Pradesh,East Kameng,2.9833333333333334,2.7339154678429134,60,0.4596825396589043,0.389167096959439,0.520317460285434,0.39074836144717096,0.9163962461736113
Arunachal Pradesh,East Siang,2.6333333333333333,1.7656483580525837,60,0.513769841238272,0.3746720747541967,0.4814682539445401,0.37353840138689437,0.6704993764502027
Arunachal Pradesh,Kamle,1.7647058823529411,1.6781467369059944,17,0.07563025209471788,0.24804154860078537,0.8655462184132654,0.33300804453088184,0.9509498175261764
Arunachal Pradesh,Kra Daadi,2.0344827586206895,1.267245568171087,29,0.23390804596133238,0.36265343653556203,0.7385057470751965,0.38942120887020776,0.6228834148331384
Arunachal Pradesh,Kurung Kumey,1.7916666666666667,0.9315329426211431,24,0.3749999999727431,0.4263370556187846,0.6249999999567708,0.426337055620803,0.5199253632944095
Arunachal Pradesh,Leparada,1.0,0.0,3,0.0,0.0,0.6666666666,0.5773502691318908,0.0
Arunachal Pradesh,Lohit,3.0,2.6378652985574025,49,0.6156462584692407,0.38845781093685733,0.38027210882071694,0.3914742374478873,0.8792884328231578
Arunachal Pradesh,Longding,10.661538461538461,26.94570752172141,65,0.2826705256583658,0.3328299675396767,0.7119422689192242,0.3304916213747266,2.5273751643513185
Arunachal Pradesh,Lower Dibang Valley,2.0816326530612246,1.2219645162244133,49,0.4880952380654224,0.410524168067296,0.49829931969271823,0.40502121708518857,0.5870221695305866
Arunachal Pradesh,Lower Siang,1.3,0.6569466853317862,20,0.2999999999725,0.4412899750361076,0.6499999999408332,0.4616902583939553,0.5053436040625015
Arunachal Pradesh,Lower Subansiri,2.0588235294117645,1.1732308333125643,51,0.46078431369733663,0.4056109729947843,0.5392156862388399,0.4056109729916275,0.5698549761527097
Arunachal Pradesh,Namsai,2.369565217391304,1.5685619125268702,46,0.6857660455071811,0.3717548726288133,0.31423395443250823,0.37175487262912715,0.6619619080109267
Arunachal Pradesh,Pakke Kessang,1.0,0.0,3,0.6666666666,0.5773502691318908,0.3333333333,0.5773502691318908,0.0
Arunachal Pradesh,Papum Pare,5.931506849315069,4.042581570410751,73,0.43906736336954305,0.29566089159265424,0.5552248740440835,0.2992228766202296,0.6815437751385901
Arunachal Pradesh,Shi-Yomi,1.7222222222222223,1.564516672426553,18,0.3333333333037037,0.4850712500295486,0.6269841269325114,0.48541485795827377,0.9084290355497671
Arunachal Pradesh,Siang,2.68,2.7646579052991953,25,0.25971428570055743,0.32496141986240357,0.7002857142364378,0.3520753715421406,1.031588770595536
Arunachal Pradesh,Tawang,2.8333333333333335,2.4629327509798267,54,0.6528258777872841,0.3850403889427733,0.3027296777107646,0.35759528296172516,0.8692703826680822
Arunachal Pradesh,Tirap,1.975609756097561,1.3320624024055476,41,0.6373983739392641,0.40832960008131486,0.36260162599158946,0.40832960008232355,0.6742538085909013
Arunachal Pradesh,Upper Siang,1.4137931034482758,1.0861873483267168,29,0.5126436781144981,0.48635457968921125,0.4528735631795249,0.48415506836679056,0.7682788560791898
Arunachal Pradesh,Upper Subansiri,2.7254901960784315,1.9806911053725569,51,0.5367102396223216,0.40172326082640675,0.41917211326560605,0.3903105976037439,0.7267283911531949
Arunachal Pradesh,West Kameng,4.253968253968254,10.292446735612847,63,0.6261749947301968,0.374112099844228,0.33714313032903576,0.3570938403834555,2.419493075852114
Arunachal Pradesh,West Siang,2.7142857142857144,2.3871952787112534,56,0.5671536796195871,0.39695057120155836,0.4328463203224147,0.39695057120463284,0.8794929973875331
Assam,Bajali,1.1428571428571428,0.36313651960128146,14,0.7499999999303572,0.42742520709093745,0.17857142855535715,0.3724731717986582,0.31774445462331863
Assam,Baksa,36.87951807228916,106.14869892133271,83,0.6366079500887599,0.240351831671119,0.2900439190216222,0.19913513150246392,2.8782561288620467
Assam,Barpeta,142.76829268292684,299.39990593450807,82,0.7374913233508443,0.13901461767524836,0.23715404619178748,0.12736720461443485,2.0971036377050027
Assam,Biswanath,13.052631578947368,28.299302576490987,76,0.609936539284815,0.23605947491676724,0.36384595850441287,0.2275160958446672,2.168091729633909
Assam,Bongaigaon,34.97560975609756,53.30114204640242,82,0.7195355590461032,0.21209238205232755,0.22461917038677023,0.18139416745090187,1.5239517600392265
Assam,Cachar,195.35365853658536,578.8004490333994,82,0.6578066979707854,0.18104533078689689,0.26163544806259015,0.14329194249501137,2.962833935995659
Assam,Charaideo,13.54054054054054,23.410095696637626,74,0.6578940216163323,0.20379666933135432,0.32480239770777125,0.19707114941976991,1.7288893029325254
Assam,Chirang,31.18421052631579,107.99317392333222,76,0.606947277033376,0.18628319510972144,0.37470302635165265,0.17965230842786764,3.463072243943852
Assam,Darrang,77.41975308641975,112.9241852082107,81,0.5974912388462961,0.22335855783092082,0.2962598005350476,0.1905826141080848,1.4585965558688012
Assam,Dhemaji,75.08536585365853,248.24356822667914,82,0.5701433706115623,0.21885169735907414,0.3071629137776625,0.19121716645360043,3.306151144154715
Assam,Dhubri,132.8395061728395,178.35501512363788,81,0.667823383085485,0.16528817263876766,0.30697341309779375,0.14356586273646543,1.3426353368962636
Assam,Dibrugarh,85.30263157894737,264.45092902020434,76,0.5811904886781623,0.2117288725070721,0.27544847276627554,0.14757797924995492,3.1001497154885036
Assam,Dima Hasao,13.882352941176471,38.4803234669051,17,0.19758428684272739,0.35160134430418627,0.7297427916071382,0.4081817427610251,2.7718877073418406
Assam,Goalpara,100.5,227.2253662965638,80,0.7245980122565451,0.18905924346866168,0.23303741481828305,0.1538964165505332,2.2609489183715197
Assam,Golaghat,133.21794871794873,404.28858946272953,78,0.5170480452380379,0.22787346268821362,0.35415544625940193,0.19516131965487613,3.034790682135428
Assam,Hailakandi,62.15384615384615,106.09577600599224,78,0.7069593226260366,0.1832332597707229,0.23608630687750484,0.12227013024859132,1.7069864951431684
Assam,Hojai,55.15,144.8378490990721,80,0.7186441503692154,0.14303938684390805,0.27656330869722023,0.13660129589968534,2.6262529301688025
Assam,Jorhat,55.135802469135804,138.05911352446273,81,0.6523091325168306,0.23579480582715012,0.24568835249016252,0.1935945861872119,2.5039830263012086
Assam,Kamrup,148.91463414634146,376.2036879735847,82,0.6981639960495618,0.14684909300762028,0.25361945738702346,0.11314968860556693,2.5263043496694157
Assam,Kamrup Metro,67.92682926829268,109.2986372779185,82,0.4826387724207706,0.22598182921741233,0.3536544817328453,0.2000533740760466,1.6090643189903273
Assam,Karbi Anglong,79.35443037974683,215.59785915251047,79,0.45236378980649256,0.18423679425327802,0.40507328816812854,0.18490493305286074,2.716897571068251
Assam,Karimganj,162.76543209876544,302.0588217386201,81,0.6835305532907365,0.14838431643235478,0.30789654535711314,0.14128067477574446,1.855792214867506
Assam,Kokrajhar,48.44047619047619,98.45937957491165,84,0.6200049001250038,0.21756621587718813,0.29251264131627763,0.1860409276307449,2.0325848818568457
Assam,Lakhimpur,80.91463414634147,134.5968100092989,82,0.7000065302243083,0.15085184754023162,0.2420498731382414,0.11300436472443444,1.6634421131497918
Assam,Majuli,7.545454545454546,28.069238587502777,55,0.6914105501976372,0.33438498135229605,0.3076370687989636,0.33458113224689034,3.720019571788416
Assam,Marigaon,106.81481481481481,221.76733929453584,81,0.6873507873995035,0.16544163412276144,0.2526952872861877,0.13653430085837576,2.076185215307511
Assam,Nagaon,121.60975609756098,167.33206109133891,82,0.6881510610505164,0.162107296000459,0.27857857347251086,0.12786359257394897,1.3759756327194652
Assam,Nalbari,44.78481012658228,40.05402469808457,79,0.6843098667645712,0.20811323897128803,0.2749979832886677,0.18259801562851466,0.8943662948393486
Assam,North Cachar Hills,13.0,44.12022885927262,75,0.5603731488113629,0.3200116807286027,0.40704321837289476,0.3199465669454691,3.3938637583794797
Assam,Sibsagar,31.493333333333332,47.56059387865222,75,0.6876081278874164,0.21970657480955152,0.221400179610727,0.15877043523116935,1.5101797378863635
Assam,Sivasagar,191.0,156.97770542341354,2,0.507740066224785,0.0639791152185654,0.33870033112552617,0.10436849262019528,0.821872803263515
Assam,Sonitpur,91.54878048780488,99.48461664554833,82,0.6336966555202707,0.17060476494704102,0.3413411214501862,0.158138570918387,1.0866842367025513
Assam,South Salmara Mankachar,12.671641791044776,37.0414951837193,67,0.7382893676730914,0.2367260211033786,0.2602568621919707,0.235983695937594,2.923180420835816
Assam,Sribhumi,1.65,1.0753651735156093,40,0.6424999999499208,0.4086659206815865,0.34249999997250413,0.41303459699592326,0.6517364687578399
Assam,Tamulpur District,1.2857142857142858,0.4688072309384954,14,0.3928571428232143,0.4462911876087464,0.6071428570910714,0.44629118760936204,0.36462784625713646
Assam,Tinsukia,95.36708860759494,263.3451073584248,79,0.6042931272687619,0.19123580184907293,0.35146947476425955,0.17282380555053856,2.7613835255234593
Assam,Udalguri,46.69230769230769,108.3440057244681,78,0.6659062389704141,0.19462565868238868,0.28596759256884186,0.16236029687239698,2.320382330173095
Assam,West Karbi Anglong,23.35,74.00774696050064,60,0.3022978581775412,0.33434064255081375,0.484421655270199,0.37148662108116587,3.1694966578237125
Bihar,Araria,166.77777777777777,145.54320664325078,81,0.6293672042506131,0.16146908880534255,0.35405709895295395,0.15583643105464684,0.8726774548890551
Bihar,Arwal,40.050632911392405,36.928863957398306,79,0.2553292663228946,0.1982533384541875,0.7276418006739129,0.21350691250966294,0.922054441411878
Bihar,Aurangabad,120.51282051282051,84.30583526348494,78,0.3128180899120243,0.18372840606203328,0.6677452366392916,0.19358436899922746,0.6995590585687627
Bihar,Aurangabad(Bh),1.5,0.7768193328323316,30,0.4499999999636111,0.4551745906887683,0.5499999999558334,0.4551745906890839,0.5178795551870291
Bihar,Banka,124.0253164556962,108.09859871047269,79,0.5639080848008033,0.1655465605848942,0.4191216309544823,0.16044332739057962,0.8715849457154987
Bihar,Begusarai,154.46153846153845,120.32506753840565,78,0.6122919811719401,0.15506820183099962,0.3706982595002332,0.1431344091715454,0.7789969511943531
Bihar,Bhabua,1.3846153846153846,0.7679476477883045,13,0.3717948717613248,0.46225016347522296,0.6282051281527778,0.462250163478998,0.5546288566959412
Bihar,Bhagalpur,197.87951807228916,374.34360105195526,83,0.5168276582911008,0.17301807595691995,0.4597988738935219,0.16650858612631603,1.8917753828115311
Bihar,Bhojpur,155.91139240506328,112.03859109338262,79,0.2463475977248315,0.17339239153046188,0.7380618771277025,0.17318038120065507,0.7186042621069701
Bihar,Buxar,87.27272727272727,63.83606396231644,77,0.35582429963766143,0.1949840199708932,0.6265880324525439,0.19372341913794494,0.7314548995673711
Bihar,Darbhanga,179.025,123.06712946368084,80,0.5959856669272876,0.16369125818965494,0.3881089163757622,0.15579546952706352,0.687429853169178
Bihar,East Champaran,311.22222222222223,432.53051915442916,81,0.34296915451898813,0.17778853262559982,0.6210624235572109,0.1817300898289207,1.389780318596434
Bihar,Gaya,253.53012048192772,246.53230814589276,83,0.27409977976188804,0.16260414227717374,0.7033817572794827,0.17215224633824647,0.9723984971772575
Bihar,Gopalganj,144.09876543209876,205.2177870542824,81,0.36269768063694036,0.16440472087838134,0.6160510363556004,0.17402486666647063,1.4241467401803753
Bihar,Jamui,106.61728395061728,119.62562099120262,81,0.48339979676052114,0.15907036095617824,0.4794941175454377,0.15753069324362176,1.1220096457015198
Bihar,Jehanabad,52.77777777777778,53.987035480752205,81,0.20161548975086466,0.17746434162570038,0.7594360660960903,0.20941133479526683,1.022912251212314
Bihar,Kaimur (Bhabua),74.33734939759036,91.9212649709752,83,0.44286254727847846,0.183946232465161,0.5371018148039279,0.18525528570710373,1.2365421381816335
Bihar,Katihar,177.95,139.86774041975005,80,0.7033760656371091,0.12893435579109105,0.28840917478677824,0.12648986177940014,0.7859946075845545
Bihar,Khagaria,87.9367088607595,62.597890882007285,79,0.4809114270033071,0.17096005946998533,0.4966802504118949,0.16712713393892106,0.7118516452674466
Bihar,Kishanganj,91.17721518987342,68.54172592038668,79,0.7674006045219208,0.1247857741034348,0.22352024832754108,0.12380626260883809,0.7517418225329181
Bihar,Lakhisarai,53.05263157894737,94.93561252931266,76,0.44614199851930014,0.18384347576157317,0.5435623787702935,0.18722753678288268,1.789460950449941
Bihar,Madhepura,98.73417721518987,78.50374952024535,79,0.4848993772276524,0.1809511489721988,0.49699454897814016,0.1791393901270183,0.7951020784734745
Bihar,Madhubani,258.88235294117646,300.1157479787988,85,0.4749988456011455,0.15997205108238896,0.48402347862872663,0.14847871479314925,1.159274645679984
Bihar,Monghyr,1.375,0.7109393663377318,24,0.6944444443837963,0.46016870108291147,0.305555555530787,0.4601687010859296,0.5170468118443834
Bihar,Munger,61.666666666666664,67.90361133916541,78,0.43596650697347455,0.166794328530995,0.5360282726735669,0.17326972864447535,1.1011396433360319
Bihar,Muzaffarpur,291.43373493975906,509.47242422254527,83,0.4892592958941724,0.15094909793824296,0.4844332037157172,0.1522355664075185,1.74815871720438
Bihar,Nalanda,140.9240506329114,114.10136880366157,79,0.2720664406256652,0.1752763223541602,0.7206914057807388,0.17571012339362402,0.8096656907826164
Bihar,Nawada,153.65822784810126,200.3180731042605,79,0.2002759532835646,0.18080819662276743,0.7779272286613607,0.1991623202711752,1.303659920522801
Bihar,Pashchim Champaran,237.93939393939394,933.8718441050255,33,0.46990302297938363,0.4416453856531721,0.5239475311941318,0.4406444912375453,3.9248307253505974
Bihar,Patna,250.74698795180723,322.27805156619763,83,0.284187006287495,0.1647881900175838,0.6863283340424987,0.17898029475815092,1.2852718758400796
Bihar,Purba Champaran,1.7741935483870968,1.1462890100771514,31,0.4833333332991819,0.436526695087682,0.5166666666262482,0.4365266950832064,0.6460901692797967
Bihar,Purbi Champaran,1862.5,1964.6544225384778,4,0.33743333217527827,0.21168066995852478,0.5850994912700316,0.18906203472722133,1.0548480121011394
Bihar,Purnea,2.847826086956522,2.097272210428985,46,0.6749223602079825,0.32024890344520246,0.32507763973555964,0.3202489034527356,0.7364467303537836
Bihar,Purnia,179.46341463414635,206.6749816201818,82,0.6080425046528434,0.1424044464945923,0.37315532524788736,0.12903991402453605,1.151627377877512
Bihar,Rohtas,92.24050632911393,73.62660736826639,79,0.3443929186394507,0.18438434150129238,0.631393353141169,0.19100491617230622,0.7982025500324879
Bihar,Saharsa,138.675,125.01582431481991,80,0.4768838733755826,0.13747972773830647,0.5019368493468122,0.14670740185454517,0.9015022485287886
Bihar,Samastipur,213.57692307692307,157.28710775436832,78,0.5803575250683932,0.13067543517215952,0.3990295057547969,0.12006149620773918,0.7364424278068903
Bihar,Samstipur,1.4074074074074074,0.6360490582953523,27,0.4814814814388889,0.4698911796955737,0.5185185184790123,0.46989117970234423,0.45192959401985006
Bihar,Saran,259.6829268292683,178.205449338801,82,0.3440566630628275,0.19042985584695915,0.6471667990086728,0.19025468171880033,0.6862424554229386
Bihar,Sheikhpura,29.92207792207792,23.06955514466622,77,0.38749317724497706,0.206319012319936,0.6056041856018914,0.20559088532655306,0.7709877370370497
Bihar,Sheikpura,1.2,0.4216370213557839,10,0.44999999996250006,0.4972144629625799,0.5499999999474999,0.4972144629558758,0.3513641844338729
Bihar,Sheohar,34.98684210526316,32.01478550963711,76,0.6188281440431616,0.18366359824076423,0.37774954785536424,0.18296657479791045,0.9150521619877644
Bihar,Sitamarhi,328.9310344827586,737.7800893929922,87,0.5136346969140254,0.14910140840595615,0.4498808425124186,0.13441598300816723,2.2429628464608733
Bihar,Siwan,165.375,103.03205535356336,80,0.40282034809830725,0.15867391674615566,0.5865869429768331,0.15845114680174907,0.6230207428783133
Bihar,Supaul,110.61538461538461,74.21961633255353,78,0.5158636402000594,0.1588619674823417,0.4605989633996823,0.1462085913258033,0.6709701059265115
Bihar,Vaishali,211.975,136.296305567658,80,0.4392774953674615,0.18545534183164342,0.5456493460115743,0.1891066381710751,0.6429829251920921
Bihar,West Champaran,294.475,470.49717778515674,80,0.35459168992598744,0.17040106300613886,0.6095764199150148,0.15579711952270198,1.597749139264783
Chandigarh,Chandigarh,32.11842105263158,21.726768193644237,76,0.8978610566120708,0.08710537360882387,0.09368689934958807,0.08051681814015375,0.6764581657975505
Chandigarh,Rupnagar,1.0,0.0,3,0.9999999999,0.0,0.0,0.0,0.0
Chhattisgarh,Balod,19.64864864864865,13.539827028328423,74,0.9584913836842582,0.06532772501954287,0.03793533147897081,0.06059509161067431,0.6890971114795076
Chhattisgarh,Baloda Bazar,54.84415584415584,44.696363014368806,77,0.8739715968515028,0.09433006235588998,0.12141405985039522,0.09398347055176147,0.8149703888468205
Chhattisgarh,Balrampur,53.714285714285715,173.34441356526517,77,0.7691518886340929,0.11909878487969892,0.2295526611434202,0.11737807993896576,3.2271566355175456
Chhattisgarh,Bastar,86.08219178082192,96.51061447447368,73,0.6981911126670655,0.15623320753735964,0.30035816530613213,0.15644726982995436,1.121144948540483
Chhattisgarh,Bemetara,32.8,24.128596917126973,75,0.887651981250216,0.08115813350695858,0.10519648014082157,0.07349829311665035,0.7356279547882137
Chhattisgarh,Bijapur,66.9620253164557,118.15574717599351,79,0.5264623710044847,0.23572724045230856,0.317534756913937,0.20692553472402406,1.7645187196388559
Chhattisgarh,Bilaspur,87.88461538461539,64.3006293054036,78,0.8399174881822261,0.09812728908979657,0.15898105569462712,0.09716881568517505,0.7316482984413967
Chhattisgarh,Dakshin Bastar Dantewada,9.691176470588236,14.366479801219262,68,0.7454459961513659,0.28849229144482713,0.23239968754700957,0.280177646176488,1.4824288717341871
Chhattisgarh,Dantewada,6.305084745762712,11.069146678147757,59,0.7226071888482124,0.3423469799834786,0.2773928111067882,0.3423469799698575,1.7555904677429022
Chhattisgarh,Dhamtari,25.845070422535212,19.233637117838224,71,0.9508744685199908,0.055190467335638725,0.04803976278004584,0.05543442069542392,0.7441897740388176
Chhattisgarh,Durg,43.65384615384615,51.64006974430614,78,0.8518365759817388,0.1405440900705931,0.13993930289592996,0.13835317644127906,1.1829443289417478
Chhattisgarh,Gariyaband,17.267605633802816,11.266838505073036,71,0.8324749602135606,0.1630437906046182,0.16265935320036518,0.16319479476264115,0.652484122231283
Chhattisgarh,Gaurela-Pendra-Marwahi,1.75,1.0160010160015238,32,0.7786458332786935,0.3854484511448558,0.14322916665557725,0.32464094790037845,0.5805720091105524
Chhattisgarh,Gaurella Pendra Marwahi,462.0,165.46298679765212,2,0.625403619433661,0.01736306356140719,0.3119321168430611,0.01072580684838873,0.35814499306843356
Chhattisgarh,Janjgir - Champa,1.7,1.1595018087284057,10,0.9666666665886112,0.10540925531932815,0.03333333333222222,0.10540925533543233,0.6820598874471763
Chhattisgarh,Janjgir Champa,1.125,0.3535533905932738,8,0.87499999991875,0.3535533905604438,0.1249999999875,0.3535533905579184,0.3142696804994194
Chhattisgarh,Janjgir-Champa,49.705128205128204,31.54428302469074,78,0.8713230076956805,0.09400602115427373,0.1285296300809656,0.09390902436614205,0.6346283404490398
Chhattisgarh,Jashpur,30.824324324324323,20.245992742761423,74,0.7086759469975541,0.18393243489840455,0.2911193027888203,0.18379082441788647,0.656818703620993
